gravity,5738.234652666129
sub_steps,3
fps,7461
use_material_physics,True
material_friction,5.553953147757095
material_elasticity,0.5814902689638497
mass,2285.118101666008
form_factor,0.0466631022719981
velocity_max,880.2911865041198
damping,0.48846327448297866
rotation_damping,0.3836728929305231
collision_bounds_type,CONVEX_HULL
torque_z,66.18347971924149
fitness,34.7389141039

gravity,7195.914075081791
sub_steps,3
fps,2356
use_material_physics,True
material_friction,72.60339784941475
material_elasticity,0.38215308275725446
mass,8566.345486369637
form_factor,0.377077821509069
velocity_max,198.01829344673115
damping,0.23348213947740348
rotation_damping,0.10366643998387348
collision_bounds_type,TRIANGLE_MESH
torque_z,28.1519104397321
fitness,34.9226958936

gravity,451.5313559118972
sub_steps,4
fps,4241
use_material_physics,False
material_friction,73.04261061049108
material_elasticity,0.7218770841352529
mass,1094.9530470630384
form_factor,0.32371686205537986
velocity_max,951.6664402171186
damping,0.9610844278621975
rotation_damping,0.2302219229951974
collision_bounds_type,SPHERE
torque_z,14.304541078547429
fitness,33.5271076689

gravity,8711.289035867921
sub_steps,2
fps,5690
use_material_physics,False
material_friction,48.414201577499306
material_elasticity,0.2328163052641462
mass,4906.39000809267
form_factor,0.3080647919771382
velocity_max,538.157514250434
damping,0.8495066190365377
rotation_damping,0.19039247857684283
collision_bounds_type,CONVEX_HULL
torque_z,67.79704211142618
fitness,34.9635356831

gravity,5393.1437411555735
sub_steps,3
fps,818
use_material_physics,False
material_friction,86.0196543255836
material_elasticity,0.3002671626811433
mass,5528.758897022994
form_factor,0.7296980235386173
velocity_max,287.941534862721
damping,0.10052004104853762
rotation_damping,0.17409870211429912
collision_bounds_type,CONVEX_HULL
torque_z,57.669877926325796
fitness,21.9624892995

gravity,7764.590757847297
sub_steps,2
fps,1219
use_material_physics,False
material_friction,13.658332575898246
material_elasticity,0.5620989193142143
mass,9060.490357989129
form_factor,0.8862047175919374
velocity_max,847.0197063015144
damping,0.42238335016620365
rotation_damping,0.7068265184579743
collision_bounds_type,TRIANGLE_MESH
torque_z,40.401623794336125
fitness,23.4596792484

gravity,460.3831424843563
sub_steps,2
fps,3732
use_material_physics,True
material_friction,65.69738685590703
material_elasticity,0.45688435376669345
mass,2614.921645934679
form_factor,0.5357380909918208
velocity_max,273.3914964280141
damping,0.4488699429530829
rotation_damping,0.8759148323944174
collision_bounds_type,SPHERE
torque_z,79.3337066994222
fitness,31.5247382531

