gravity,8.0054952887877
sub_steps,2
fps,7314
material_friction,54.84172058817841
material_elasticity,0.8218481067161302
mass,8.26274864173955
velocity_max,917.2622506697533
damping,0.12010326213033085
rotation_damping,0.8153953598677928
collision_bounds_type,SPHERE
torque_z,89.69871746135328
fitness,46.7677380493

gravity,13.993758879109226
sub_steps,1
fps,2896
material_friction,14.408862041978288
material_elasticity,0.7066414364279048
mass,11.36533354606449
velocity_max,794.1045975809941
damping,0.21965249655216113
rotation_damping,0.24456862274513524
collision_bounds_type,SPHERE
torque_z,53.795539035665996
fitness,19.5491561637

gravity,13.340072622687744
sub_steps,2
fps,8729
material_friction,52.977267542861725
material_elasticity,0.3972331023746458
mass,0.8960976910252646
velocity_max,318.7994491594002
damping,0.8635200613463837
rotation_damping,0.7628519709691829
collision_bounds_type,TRIANGLE_MESH
torque_z,13.213828031639485
fitness,34.9770406498

gravity,8.000646529895503
sub_steps,4
fps,5044
material_friction,46.25057892108154
material_elasticity,0.4872121434306774
mass,5.154803239203408
velocity_max,935.4952243370843
damping,0.39692371467140175
rotation_damping,0.4072739370168742
collision_bounds_type,CYLINDER
torque_z,20.303120450332358
fitness,27.4614352485

gravity,6.044521479477404
sub_steps,1
fps,5224
material_friction,46.441538338007916
material_elasticity,0.46427617644578856
mass,14.549421915818835
velocity_max,800.90585823136
damping,0.35748640673854704
rotation_damping,0.6175469413702784
collision_bounds_type,TRIANGLE_MESH
torque_z,53.235936804868224
fitness,28.4550692321

gravity,12.014621415645342
sub_steps,3
fps,9904
material_friction,14.568159207894272
material_elasticity,0.0835489106412366
mass,10.622535336195378
velocity_max,254.63952057274986
damping,0.6955362140944122
rotation_damping,0.3393259985929803
collision_bounds_type,CONVEX_HULL
torque_z,0.4339994432595584
fitness,34.9603842175

gravity,8.704247395450825
sub_steps,1
fps,5701
material_friction,29.737758231748344
material_elasticity,0.001743438601589875
mass,5.574553787383084
velocity_max,831.6354275179652
damping,0.3453016698535838
rotation_damping,0.395834173011965
collision_bounds_type,TRIANGLE_MESH
torque_z,31.799511006811276
fitness,28.962571172

gravity,5.567516503559527
sub_steps,1
fps,6052
material_friction,10.989507494263185
material_elasticity,0.004903904293740102
mass,11.328333331708926
velocity_max,78.50393182440207
damping,0.44299903922320993
rotation_damping,0.3605714786530423
collision_bounds_type,CONVEX_HULL
torque_z,57.50180359875914
fitness,29.463472806

gravity,6.582411832838316
sub_steps,3
fps,3440
material_friction,23.494004581502605
material_elasticity,0.605947570976769
mass,7.678539348562387
velocity_max,434.3330995412632
damping,0.31802491680652845
rotation_damping,0.9532752721494092
collision_bounds_type,CONVEX_HULL
torque_z,65.55885872767571
fitness,26.312973599

gravity,14.762978878506356
sub_steps,1
fps,5024
material_friction,42.36447177452069
material_elasticity,0.4907332592873638
mass,2.133103612293181
velocity_max,517.018693966662
damping,0.8987971382444989
rotation_damping,0.33131262336347533
collision_bounds_type,SPHERE
torque_z,40.07250717326003
fitness,25.7482466739

gravity,14.762978878506356
sub_steps,1
fps,5024
material_friction,42.36447177452069
material_elasticity,0.4907332592873638
mass,2.133103612293181
velocity_max,517.018693966662
damping,0.8987971382444989
rotation_damping,0.33131262336347533
collision_bounds_type,SPHERE
torque_z,40.07250717326003
fitness,25.7485353969

gravity,13.993758879109226
sub_steps,1
fps,2896
material_friction,14.408862041978288
material_elasticity,0.7066414364279048
mass,11.36533354606449
velocity_max,794.1045975809941
damping,0.21965249655216113
rotation_damping,0.24456862274513524
collision_bounds_type,SPHERE
torque_z,53.795539035665996
fitness,19.470937484

gravity,13.993758879109226
sub_steps,1
fps,2896
material_friction,14.408862041978288
material_elasticity,0.7066414364279048
mass,11.36533354606449
velocity_max,794.1045975809941
damping,0.21965249655216113
rotation_damping,0.24456862274513524
collision_bounds_type,SPHERE
torque_z,40.07250717326003
fitness,22.3604680441

gravity,14.762978878506356
sub_steps,1
fps,5024
material_friction,14.408862041978288
material_elasticity,0.7066414364279048
mass,11.36533354606449
velocity_max,794.1045975809941
damping,0.21965249655216113
rotation_damping,0.24456862274513524
collision_bounds_type,SPHERE
torque_z,53.795539035665996
fitness,24.4123833684

gravity,10.125282005583712
sub_steps,3
fps,1869
material_friction,75.08911536085006
material_elasticity,0.5789945677660417
mass,11.552576035367855
velocity_max,829.1735670228661
damping,1.0
rotation_damping,0.8455616021807031
collision_bounds_type,TRIANGLE_MESH
torque_z,100.0
fitness,34.9695126976

gravity,15.0
sub_steps,5
fps,9314
material_friction,90.93646091486029
material_elasticity,0.7967041257797775
mass,3.611900326664596
velocity_max,333.5475304356852
damping,0.0
rotation_damping,0.9919733363212628
collision_bounds_type,TRIANGLE_MESH
torque_z,0.0
fitness,34.9607497938

gravity,8.70812833507407
sub_steps,3
fps,30
material_friction,87.33497731645762
material_elasticity,0.7136315323029214
mass,0.01
velocity_max,340.67613926607333
damping,0.6326415599910739
rotation_damping,0.7950013309528693
collision_bounds_type,SPHERE
torque_z,55.48537479682219
fitness,272.560199167

gravity,8.000646529895503
sub_steps,4
fps,5044
material_friction,14.408862041978288
material_elasticity,0.7066414364279048
mass,11.36533354606449
velocity_max,794.1045975809941
damping,0.21965249655216113
rotation_damping,0.24456862274513524
collision_bounds_type,SPHERE
torque_z,53.795539035665996
fitness,206.686805336

gravity,4.252680301767884
sub_steps,5
fps,5631
material_friction,100.0
material_elasticity,0.7055510943405587
mass,2.4124325872783117
velocity_max,625.4586696625419
damping,1.0
rotation_damping,0.19830387161411828
collision_bounds_type,SPHERE
torque_z,11.492434739152536
fitness,28.9624068497

gravity,15.0
sub_steps,4
fps,30
material_friction,63.316117309980456
material_elasticity,0.12789618494642307
mass,0.01
velocity_max,717.5941255576369
damping,1.0
rotation_damping,0.16366322918323561
collision_bounds_type,SPHERE
torque_z,30.469538461639377
fitness,410.927457986

gravity,13.993758879109226
sub_steps,1
fps,2896
material_friction,14.408862041978288
material_elasticity,0.7066414364279048
mass,11.36533354606449
velocity_max,794.1045975809941
damping,0.21965249655216113
rotation_damping,0.24456862274513524
collision_bounds_type,SPHERE
torque_z,40.07250717326003
fitness,22.3615322531

gravity,13.993758879109226
sub_steps,1
fps,2896
material_friction,14.408862041978288
material_elasticity,0.7066414364279048
mass,11.36533354606449
velocity_max,794.1045975809941
damping,0.21965249655216113
rotation_damping,0.24456862274513524
collision_bounds_type,SPHERE
torque_z,53.795539035665996
fitness,19.4722802574

gravity,2.79135084715
sub_steps,5
fps,10000
material_friction,100.0
material_elasticity,0.893642560522
mass,8.47063015332
velocity_max,0.0
damping,0.345736328498
rotation_damping,0.0121042700742
collision_bounds_type,SPHERE
torque_z,8.78750586269
fitness,265.607936786

gravity,3.67809460652
sub_steps,2
fps,30
material_friction,95.7729075463
material_elasticity,0.694100957324
mass,15.0
velocity_max,9.44831529378
damping,0.120701820164
rotation_damping,0.855141379034
collision_bounds_type,TRIANGLE_MESH
torque_z,0.0
fitness,19.9654358289

gravity,15.0
sub_steps,2
fps,30
